0.1364 0 0
0.13646103515625 0 0
0.1365220703125 0 0
0.13658310546875 0 0
0.136644140625 0 0
0.13670517578125 0 0
0.1367662109375 0 0
0.13682724609375 0 0
0.13688828125 0 0
0.13694931640625 0 0
0.1370103515625 0 0
0.13707138671875 0 0
0.137132421875 0 0
0.13719345703125 0 0
0.1372544921875 0 0
0.13731552734375 0 0
0.1373765625 0 0
0.13743759765625 0 0
0.1374986328125 0 0
0.13755966796875 0 0
0.137620703125 0 0
0.13768173828125 0 0
0.1377427734375 0 0
0.13780380859375 0 0
0.13786484375 0 0
0.13792587890625 0 0
0.1379869140625 0 0
0.13804794921875 0 0
0.138108984375 0 0
0.13817001953125 0 0
0.1382310546875 0 0
0.13829208984375 0 0
0.138353125 0 0
0.13841416015625 0 0
0.1384751953125 0 0
0.13853623046875 0 0
0.138597265625 0 0
0.13865830078125 0 0
0.1387193359375 0 0
0.13878037109375 0 0
0.13884140625 0 0
0.13890244140625 0 0
0.1389634765625 0 0
0.13902451171875 0 0
0.139085546875 0 0
0.13914658203125 0 0
0.1392076171875 0 0
0.13926865234375 0 0
0.1393296875 0 0
0.13939072265625 0 0
0.1394517578125 0 0
0.13951279296875 0 0
0.139573828125 0 0
0.13963486328125 0 0
0.1396958984375 0 0
0.13975693359375 0 0
0.13981796875 0 0
0.13987900390625 0 0
0.1399400390625 0 0
0.14000107421875 0 0
0.140062109375 0 0
0.14012314453125 0 0
0.1401841796875 0 0
0.14024521484375 0 0
0.14030625 0 0
0.14036728515625 0 0
0.1404283203125 0 0
0.14048935546875 0 0
0.140550390625 0 0
0.14061142578125 0 0
0.1406724609375 0 0
0.14073349609375 0 0
0.14079453125 0 0
0.14085556640625 0 0
0.1409166015625 0 0
0.14097763671875 0 0
0.141038671875 0 0
0.14109970703125 0 0
0.1411607421875 0 0
0.14122177734375 0 0
0.1412828125 0 0
0.14134384765625 0 0
0.1414048828125 0 0
0.14146591796875 0 0
0.141526953125 0 0
0.14158798828125 0 0
0.1416490234375 0 0
0.14171005859375 0 0
0.14177109375 0 0
0.14183212890625 0 0
0.1418931640625 0 0
0.14195419921875 0 0
0.142015234375 0 0
0.14207626953125 0 0
0.1421373046875 0 0
0.14219833984375 0 0
0.142259375 0 0
0.14232041015625 0 0
0.1423814453125 0 0
0.14244248046875 0 0
0.142503515625 0 0
0.14256455078125 0 0
0.1426255859375 0 0
0.14268662109375 0 0
0.14274765625 0 0
0.14280869140625 0 0
0.1428697265625 0 0
0.14293076171875 0 0
0.142991796875 0 0
0.14305283203125 0 0
0.1431138671875 0 0
0.14317490234375 0 0
0.1432359375 0 0
0.14329697265625 0 0
0.1433580078125 0 0
0.14341904296875 0 0
0.143480078125 0 0
0.14354111328125 0 0
0.1436021484375 0 0
0.14366318359375 0 0
0.14372421875 0 0
0.14378525390625 0 0
0.1438462890625 0 0
0.14390732421875 0 0
0.143968359375 0 0
0.14402939453125 0 0
0.1440904296875 0 0
0.14415146484375 0 0
0.1442125 0 0
0.14427353515625 0 0
0.1443345703125 0 0
0.14439560546875 0 0
0.144456640625 0 0
0.14451767578125 0 0
0.1445787109375 0 0
0.14463974609375 0 0
0.14470078125 0 0
0.14476181640625 0 0
0.1448228515625 0 0
0.14488388671875 0 0
0.144944921875 0 0
0.14500595703125 0 0
0.1450669921875 0 0
0.14512802734375 0 0
0.1451890625 0 0
0.14525009765625 0 0
0.1453111328125 0 0
0.14537216796875 0 0
0.145433203125 0 0
0.14549423828125 0 0
0.1455552734375 0 0
0.14561630859375 0 0
0.14567734375 0 0
0.14573837890625 0 0
0.1457994140625 0 0
0.14586044921875 0 0
0.145921484375 0 0
0.14598251953125 0 0
0.1460435546875 0 0
0.14610458984375 0 0
0.146165625 0 0
0.14622666015625 0 0
0.1462876953125 0 0
0.14634873046875 0 0
0.146409765625 0 0
0.14647080078125 0 0
0.1465318359375 0 0
0.14659287109375 0 0
0.14665390625 0 0
0.14671494140625 0 0
0.1467759765625 0 0
0.14683701171875 0 0
0.146898046875 0 0
0.14695908203125 0 0
0.1470201171875 0 0
0.14708115234375 0 0
0.1471421875 0 0
0.14720322265625 0 0
0.1472642578125 0 0
0.14732529296875 0 0
0.147386328125 0 0
0.14744736328125 0 0
0.1475083984375 0 0
